7845, 1747, 1021, -298
7964, 1827, 1166, -10
7996, 1874, 1253, -12
8016, 1901, 1298, -13
8122, 1891, 1197, -26
8148, 1886, 1138, -27
8278, 1710, 726, -255
8306, 1635, 512, -222
8326, 1610, 417, -191
8442, 1739, 674, 68
8496, 1807, 813, 54
8620, 1851, 911, 51
8657, 1875, 967, 48
8692, 1885, 989, 54
8858, 1789, 802, 174
8883, 1761, 742, 152
8908, 1749, 714, 147
8948, 1713, 663, 191
9123, 2213, 460, -729
9168, 2330, 397, -189
9191, 2324, 379, -51
9288, 2154, 399, 130
9307, 2042, 415, 138
9382, 1926, 283, 176
9401, 1853, 188, 180
9476, 1796, 90, 181
9502, 1763, 28, 178
9577, 1775, 16, 143
9598, 1789, 16, 136
9673, 1744, -139, 166
9693, 1703, -257, 165
9776, 1753, -253, 111
9796, 1794, -237, 100
9817, 1829, -213, 93
9890, 1876, -153, 77
9910, 1908, -109, 75
9991, 1874, -240, 60
10027, 1847, -343, 58
10107, 1874, -263, 103
10137, 1898, -179, 99
10216, 1921, -58, 96
10238, 1935, 24, 95
10314, 1927, 23, 123
10338, 1917, 8, 132
10433, 1814, 94, 108
10454, 1751, 150, 99
10541, 1698, 203, 88
10562, 1666, 237, 87
10585, 1646, 258, 86
10659, 1530, 268, 97
10680, 1440, 273, 96
10754, 1349, 268, 97
10775, 1289, 265, 97
10850, 1250, 265, 91
10872, 1227, 266, 90
10949, 1069, 259, 51
10970, 953, 257, 47
11050, 874, 277, 10
11071, 830, 292, 4
11148, 820, 309, -3
11169, 818, 321, -3
11255, 619, 346, -155
11276, 486, 366, -167
11298, 393, 383, -177
11373, 408, 390, -114
11397, 440, 394, -97
11492, 538, 392, -45
11520, 605, 391, -39
11629, 333, 490, -377
11651, 187, 537, -347
11683, 111, 557, -325
11816, 386, 485, 40
11842, 498, 441, 7
11863, 541, 413, -12
11937, 533, 397, -41
11959, 525, 386, -44
12038, 350, 403, -167
12059, 231, 417, -180
12142, 187, 424, -132
12164, 165, 428, -124
12184, 158, 429, -116
12258, 174, 427, -92
12279, 187, 426, -88
12353, 54, 488, -245
12374, -42, 533, -267
12448, -144, 586, -329
12469, -203, 617, -324
12546, -134, 588, -165
12567, -71, 564, -139
12642, -161, 627, -310
12663, -227, 674, -332
12737, -299, 730, -398
12758, -340, 761, -390
12840, -269, 702, -179
12861, -210, 656, -151
12882, -159, 620, -127
12958, -246, 666, -254
12986, -314, 701, -280
13061, -340, 691, -208
13082, -348, 676, -186
13156, -325, 637, -121
13181, -305, 608, -110
13255, -399, 643, -238
13278, -471, 679, -265
13353, -507, 677, -213
13376, -524, 666, -194
13451, -509, 630, -142
13472, -495, 604, -135
13559, -604, 680, -291
13599, -683, 744, -320
13675, -625, 686, -190
13697, -561, 636, -160
13772, -434, 568, -85
13795, -343, 523, -75
13870, -262, 491, -60
13891, -210, 471, -59
13966, -191, 466, -110
13991, -183, 466, -124
14065, -159, 507, -113
14087, -140, 541, -109
14160, -117, 584, -97
14182, -101, 612, -95
14266, -90, 634, -92
14287, -83, 647, -92
14308, -79, 655, -92
14380, -86, 722, -182
14404, -87, 772, -192
14484, -79, 843, -191
14504, -74, 890, -191
14578, -70, 925, -185
14602, -68, 947, -183
14677, -73, 1027, -314
14699, -76, 1084, -337
14774, -72, 1140, -311
14795, -70, 1177, -300
14869, -64, 1203, -257
14890, -59, 1218, -248
14976, -90, 1298, -538
14997, -110, 1350, -555
15018, -124, 1384, -571
15095, -111, 1418, -396
15119, -101, 1441, -354
15193, -85, 1454, -251
15216, -73, 1461, -233
15290, -89, 1496, -392
15314, -98, 1526, -416
15390, -106, 1563, -471
15413, -110, 1588, -458
15491, -90, 1602, -263
15512, -74, 1607, -229
15587, -72, 1652, -327
15608, -73, 1683, -356
15691, -64, 1732, -250
15712, -57, 1765, -229
15733, -51, 1786, -209
15806, -42, 1799, -158
15830, -35, 1804, -149
15904, -32, 1869, -215
15928, -30, 1918, -233
16006, -25, 1981, -203
16031, -22, 2022, -192
16105, -17, 2050, -163
16128, -13, 2065, -157
16204, 11, 2142, -202
16228, 29, 2207, -221
16301, 52, 2270, -245
16325, 68, 2311, -238
16408, 74, 2336, -151
16430, 77, 2348, -137
16451, 79, 2353, -126
16528, 124, 2482, -202
16551, 160, 2582, -222
16628, 177, 2656, -169
16650, 183, 2698, -152
16724, 179, 2703, -99
16746, 175, 2701, -89
16820, 217, 2836, -211
16844, 252, 2945, -251
16919, 246, 2989, -169
16940, 235, 3005, -144
17019, 204, 2969, -65
17040, 182, 2938, -55
17130, 164, 2895, -31
17169, 154, 2863, -27
17248, 149, 2835, -24
17267, 146, 2817, -24
17341, 146, 2801, -23
17363, 147, 2790, -23
17449, 148, 2779, -23
17482, 150, 2772, -23
17558, 151, 2765, -22
17580, 152, 2760, -22
17654, 154, 2756, -22
17676, 154, 2753, -22
17756, 155, 2750, -22
17778, 156, 2748, -22
17877, 157, 2745, -22
17914, 157, 2744, -22
17999, 158, 2742, -22
18022, 158, 2741, -22
18121, 158, 2740, -22
18143, 159, 2739, -22
18226, 159, 2738, -22
18252, 159, 2738, -22
18346, 159, 2737, -22
