5382, 1797, 2114, -83
5407, 1837, 2096, -77
5472, 1826, 2128, -35
5493, 1807, 2158, -25
5638, 1726, 2231, 11
5660, 1683, 2269, 6
5687, 1673, 2285, 17
5705, 1679, 2289, 41
5774, 1702, 2271, 166
5801, 1721, 2254, 189
5884, 1743, 2236, 207
5920, 1757, 2224, 209
6037, 1897, 1960, 637
6060, 1972, 1832, 619
6078, 2014, 1771, 586
6165, 2032, 1874, 262
6187, 2042, 1949, 215
6206, 2045, 2004, 184
6296, 2037, 2067, 89
6328, 2029, 2107, 78
6447, 2268, 1842, 107
6482, 2388, 1733, 117
6578, 2420, 1845, 12
6598, 2435, 1920, 5
6618, 2440, 1974, 0
6683, 2433, 2024, -12
6701, 2426, 2058, -14
6720, 2421, 2080, -15
6785, 2466, 2031, 65
6818, 2524, 1976, 54
6891, 2497, 1992, 88
6909, 2466, 2016, 81
6931, 2428, 2048, 79
7001, 2339, 2117, 72
7024, 2272, 2168, 70
7092, 2205, 2214, 68
7115, 2159, 2245, 68
7182, 2131, 2233, 164
7203, 2115, 2217, 197
7270, 2107, 2181, 270
7293, 2101, 2153, 276
7359, 2084, 2117, 249
7381, 2070, 2091, 238
7448, 2055, 2070, 215
7470, 2045, 2056, 210
7548, 2012, 1926, 403
7570, 1984, 1837, 440
7592, 1960, 1772, 470
7659, 1931, 1710, 372
7679, 1912, 1669, 329
7746, 1895, 1639, 224
7768, 1884, 1622, 203
7836, 1800, 1541, 265
7858, 1737, 1470, 278
7926, 1668, 1377, 308
7949, 1628, 1319, 292
8020, 1658, 1334, 123
8043, 1688, 1358, 82
8112, 1732, 1408, -1
8133, 1763, 1444, -15
8208, 1711, 1377, -72
8228, 1674, 1328, -98
8250, 1646, 1290, -117
8317, 1651, 1258, -158
8336, 1662, 1238, -163
8404, 1695, 1233, -173
8428, 1721, 1233, -173
8495, 1704, 1191, -316
8515, 1682, 1152, -338
8579, 1641, 1098, -380
8600, 1619, 1062, -383
8664, 1674, 1056, -335
8685, 1727, 1060, -314
8846, 1883, 1144, -182
8883, 1945, 1177, -202
8919, 1982, 1173, -254
9068, 2121, 928, -545
9095, 2180, 838, -467
9126, 2198, 822, -431
9143, 2202, 827, -418
9161, 2199, 841, -410
9255, 2186, 871, -393
9272, 2177, 892, -391
9307, 2186, 888, -465
9395, 2249, 812, -851
9428, 2283, 756, -814
9463, 2290, 717, -684
9556, 2249, 701, -361
9580, 2220, 694, -334
9602, 2207, 677, -350
9718, 2151, 513, -199
9750, 2128, 433, -213
9782, 2120, 395, -227
9918, 2119, 391, -225
9955, 2122, 398, -231
9988, 2135, 382, -261
10123, 2043, 166, -127
10154, 2013, 79, -142
10191, 2012, 56, -163
10342, 2020, 58, -174
10373, 2029, 72, -174
10405, 2039, 59, -184
10438, 2034, 5, -172
10561, 1975, -15, 28
10584, 1949, -34, 0
10605, 1939, -49, -16
10623, 1937, -60, -27
10751, 1943, -56, -37
10786, 1950, -52, -42
10819, 1951, -74, -18
10958, 1942, 166, 92
10991, 1945, 234, 66
11024, 1948, 229, 58
11163, 1950, 193, 47
11197, 1952, 166, 43
11222, 1950, 134, 56
11374, 1514, 306, -81
11398, 1280, 382, -17
11419, 1181, 398, 34
11437, 1165, 383, 63
11457, 1199, 351, 79
11475, 1258, 314, 82
11545, 1186, 255, 116
11564, 1125, 219, 116
11583, 1071, 197, 117
11657, 1050, 207, 41
11676, 1045, 219, 23
11696, 1050, 232, 8
11764, 1078, 253, -24
11787, 1100, 268, -29
11854, 1047, 249, -108
11877, 995, 239, -125
11947, 917, 236, -155
11970, 868, 236, -161
12043, 903, 252, -174
12065, 940, 266, -176
12137, 899, 257, -324
12157, 861, 253, -342
12179, 824, 250, -356
12247, 813, 262, -335
12269, 814, 273, -323
12344, 845, 289, -286
12366, 870, 300, -279
12388, 890, 307, -273
12456, 829, 310, -393
12478, 782, 314, -415
12548, 726, 319, -457
12570, 690, 322, -455
12637, 683, 333, -368
12659, 684, 341, -342
12726, 699, 351, -283
12747, 712, 357, -273
12818, 664, 361, -378
12837, 622, 363, -398
12857, 587, 367, -409
12927, 549, 373, -369
12949, 525, 378, -349
13029, 514, 381, -290
13048, 510, 382, -282
13070, 509, 383, -275
13141, 434, 380, -375
13164, 378, 383, -399
13235, 315, 392, -437
13254, 274, 399, -435
13318, 261, 398, -357
13337, 259, 396, -335
13357, 263, 394, -314
13423, 173, 409, -394
13443, 108, 422, -417
13513, 40, 441, -472
13533, -3, 454, -469
13555, -27, 459, -444
13623, -12, 450, -327
13645, 4, 442, -297
13721, -103, 479, -389
13743, -179, 508, -405
13766, -235, 531, -419
13833, -260, 535, -350
13854, -270, 533, -321
13922, -256, 519, -242
13944, -242, 507, -226
14016, -356, 564, -304
14038, -440, 608, -317
14108, -520, 661, -353
14131, -568, 691, -350
14201, -556, 663, -255
14221, -537, 636, -232
14289, -495, 597, -177
14311, -463, 569, -167
14389, -550, 614, -259
14415, -615, 651, -270
14435, -662, 680, -278
14508, -613, 641, -181
14529, -560, 604, -161
14595, -455, 550, -114
14615, -377, 513, -107
14679, -365, 504, -110
14699, -374, 505, -114
14717, -393, 511, -119
14784, -375, 551, -112
14806, -349, 586, -110
14874, -298, 631, -106
14896, -260, 662, -106
14964, -277, 750, -150
14987, -292, 815, -156
15066, -274, 893, -170
15085, -259, 943, -174
15108, -245, 976, -177
15176, -224, 999, -180
15198, -210, 1013, -180
15265, -206, 1058, -235
15286, -211, 1097, -253
15355, -235, 1146, -292
15377, -250, 1179, -295
15445, -227, 1199, -260
15467, -203, 1209, -248
15538, -165, 1210, -220
15560, -138, 1209, -215
15630, -140, 1253, -299
15651, -145, 1288, -313
15726, -142, 1328, -315
15745, -138, 1354, -312
15767, -133, 1372, -309
15835, -123, 1383, -295
15857, -115, 1390, -291
15926, -169, 1417, -378
15948, -207, 1440, -396
16021, -245, 1468, -433
16040, -266, 1487, -432
16061, -271, 1501, -415
16131, -241, 1521, -320
16153, -216, 1534, -296
16221, -241, 1556, -351
16243, -268, 1573, -374
16311, -297, 1593, -411
16333, -313, 1609, -404
16409, -267, 1650, -268
16432, -230, 1679, -236
16454, -199, 1700, -210
16525, -204, 1753, -207
16548, -215, 1792, -211
16616, -241, 1826, -229
16638, -255, 1851, -222
16705, -233, 1894, -153
16727, -211, 1926, -134
16794, -177, 1952, -96
16816, -153, 1968, -90
16884, -131, 2033, -25
16907, -117, 2092, -13
16975, -124, 2158, -7
16998, -129, 2202, -7
17075, -129, 2235, -7
17096, -127, 2253, -7
17120, -123, 2263, -7
17186, -115, 2333, 31
17208, -117, 2394, 40
17277, -135, 2471, 53
17299, -147, 2522, 53
17366, -129, 2550, 24
17386, -112, 2564, 16
17451, -84, 2558, -1
17470, -64, 2551, -3
17490, -49, 2542, -6
17561, -59, 2631, -26
17583, -71, 2699, -17
17652, -87, 2776, -15
17674, -97, 2827, -18
17749, -93, 2845, -43
17770, -88, 2850, -47
17793, -83, 2849, -50
17862, -76, 2832, -53
17884, -70, 2819, -53
17952, -65, 2800, -51
17974, -62, 2787, -50
18045, -59, 2772, -47
18067, -58, 2761, -46
18137, -56, 2750, -43
18159, -55, 2742, -43
18228, -54, 2734, -41
18250, -54, 2728, -40
18318, -53, 2723, -39
18340, -53, 2718, -39
18417, -53, 2714, -38
18440, -53, 2711, -37
18462, -52, 2709, -37
18533, -52, 2706, -36
18555, -52, 2704, -36
18624, -52, 2702, -36
18646, -52, 2701, -36
18714, -52, 2699, -35
18760, -52, 2698, -35
18865, -52, 2697, -35
18903, -52, 2696, -35
18986, -52, 2695, -35
19021, -52, 2694, -34
19139, -52, 2694, -34
19157, -52, 2693, -34
19183, -52, 2693, -34
19205, -52, 2693, -34
19337, -52, 2693, -34
19370, -52, 2692, -34
19405, -52, 2692, -34
19438, -52, 2692, -34
19578, -52, 2692, -34
19616, -52, 2692, -34
19648, -52, 2692, -34
19787, -52, 2692, -34
19828, -52, 2692, -34
19873, -52, 2692, -34
20026, -52, 2692, -34
20070, -52, 2692, -34
20111, -52, 2692, -34
20224, -52, 2691, -34
20245, -52, 2691, -34
20266, -52, 2691, -34
20299, -52, 2691, -34
20431, -52, 2691, -34
20467, -52, 2691, -34
20511, -52, 2691, -34
20654, -52, 2691, -34
20675, -52, 2691, -34
20695, -52, 2691, -34
20715, -52, 2691, -34
20739, -52, 2691, -34
20814, -52, 2691, -34
20834, -52, 2691, -34
20853, -52, 2691, -34
