12376, 186, 275, -155
12444, 79, 288, -179
12466, 11, 299, -174
12537, 14, 333, -69
12560, 29, 361, -41
12627, 70, 394, 11
12648, 100, 417, 20
12716, 15, 470, 33
12738, -55, 510, 24
12812, -105, 541, 22
12833, -133, 559, 23
12855, -144, 569, 26
12923, -133, 569, 34
12946, -121, 567, 36
13016, -216, 613, -9
13038, -292, 651, -24
13108, -382, 698, -67
13131, -435, 725, -67
13200, -398, 682, -27
13222, -356, 641, -22
13290, -281, 583, -16
13313, -227, 542, -16
13382, -272, 534, -63
13404, -321, 540, -73
13479, -380, 557, -91
13505, -418, 567, -92
13527, -441, 572, -92
13595, -452, 572, -88
13618, -457, 570, -87
13684, -549, 638, -194
13712, -624, 696, -220
13777, -697, 759, -266
13798, -737, 792, -259
13867, -647, 717, -119
13892, -554, 651, -88
13997, -645, 739, -288
14025, -692, 782, -273
14046, -718, 807, -270
14120, -630, 794, -159
14142, -549, 785, -136
14214, -428, 786, -86
14235, -343, 788, -79
14255, -283, 791, -73
14323, -226, 795, -61
14346, -189, 797, -59
14414, -185, 870, -112
14437, -183, 925, -127
14509, -186, 979, -159
14531, -188, 1014, -162
14597, -180, 1039, -158
14619, -174, 1053, -155
14693, -163, 1059, -144
14715, -156, 1062, -142
14782, -147, 1099, -211
14804, -149, 1135, -230
14881, -145, 1179, -223
14900, -139, 1208, -215
14920, -130, 1226, -207
14990, -109, 1236, -179
15012, -94, 1240, -173
15081, -139, 1278, -268
15101, -169, 1309, -285
15122, -191, 1335, -300
15189, -189, 1363, -274
15209, -184, 1381, -259
15279, -167, 1392, -210
15301, -155, 1398, -199
15370, -195, 1435, -301
15392, -226, 1464, -319
15461, -264, 1492, -359
15483, -285, 1511, -354
15563, -248, 1538, -214
15583, -219, 1556, -189
15606, -194, 1567, -165
15672, -205, 1595, -202
15695, -223, 1619, -224
15761, -259, 1643, -276
15781, -280, 1661, -274
15847, -261, 1689, -190
15870, -240, 1709, -164
15938, -207, 1724, -108
15962, -183, 1732, -97
16036, -197, 1777, -110
16057, -212, 1810, -113
16082, -228, 1835, -118
16151, -227, 1875, -85
16173, -221, 1904, -74
16250, -202, 1931, -45
16272, -187, 1947, -41
16294, -177, 1955, -37
16361, -187, 1999, 1
16381, -196, 2040, 6
16448, -207, 2099, 12
16471, -213, 2142, 15
16542, -191, 2184, 35
16564, -172, 2210, 39
16633, -144, 2223, 48
16655, -125, 2229, 50
16722, -115, 2314, 120
16744, -114, 2381, 128
16813, -124, 2458, 137
16836, -132, 2510, 138
16912, -133, 2547, 136
16933, -133, 2568, 136
16956, -130, 2578, 135
17026, -166, 2665, 119
17047, -196, 2736, 126
17070, -224, 2797, 129
17139, -223, 2834, 86
17162, -211, 2851, 66
17230, -176, 2837, 26
17253, -150, 2821, 18
17319, -124, 2794, 8
17349, -106, 2772, 7
17414, -92, 2749, 8
17433, -83, 2733, 9
17453, -78, 2721, 9
17524, -74, 2707, 13
17547, -71, 2698, 13
17623, -69, 2687, 16
17643, -68, 2680, 17
17666, -67, 2674, 17
17734, -67, 2668, 19
17756, -66, 2664, 20
17823, -66, 2659, 21
17846, -66, 2656, 21
