5282, 1983, 2079, 347
5351, 2028, 2031, 379
5372, 2057, 2005, 379
5445, 2050, 2058, 308
5465, 2039, 2104, 290
5535, 2012, 2164, 247
5556, 1992, 2204, 239
5627, 2023, 2204, 378
5647, 2048, 2194, 406
5717, 2078, 2159, 464
5738, 2100, 2138, 463
5813, 2128, 2166, 345
5833, 2148, 2191, 319
5903, 2161, 2222, 259
5928, 2169, 2243, 247
5995, 2176, 2211, 450
6028, 2197, 2165, 494
6096, 2211, 2151, 408
6114, 2213, 2150, 381
6180, 2192, 2172, 305
6199, 2174, 2189, 290
6266, 2182, 2145, 419
6285, 2197, 2100, 440
6351, 2226, 2035, 488
6371, 2240, 1991, 484
6449, 2203, 1959, 297
6469, 2174, 1940, 260
6488, 2149, 1928, 234
6559, 2132, 1830, 251
6581, 2121, 1752, 263
6649, 2116, 1664, 292
6669, 2111, 1607, 285
6739, 2080, 1591, 177
6760, 2056, 1588, 149
6829, 2027, 1605, 95
6851, 2007, 1619, 87
6924, 1950, 1513, 16
6944, 1913, 1436, -16
7014, 1880, 1358, -59
7036, 1860, 1308, -66
7112, 1849, 1294, -74
7131, 1844, 1290, -75
7153, 1842, 1292, -75
7223, 1806, 1238, -250
7244, 1773, 1189, -277
7315, 1724, 1120, -327
7336, 1697, 1078, -328
7405, 1739, 1116, -254
7431, 1783, 1162, -226
7505, 1776, 1125, -428
7524, 1767, 1095, -462
7592, 1744, 1056, -527
7614, 1733, 1032, -523
7681, 1785, 1043, -360
7701, 1828, 1059, -311
7776, 1885, 1097, -184
7799, 1923, 1126, -164
7866, 1956, 1084, -251
7889, 1977, 1041, -290
7960, 1994, 994, -374
7980, 2005, 963, -374
8050, 2019, 940, -281
8072, 2029, 926, -255
8143, 2038, 922, -197
8164, 2043, 921, -188
8231, 2058, 824, -307
8251, 2073, 752, -341
8321, 2093, 676, -435
8342, 2106, 625, -434
8420, 2108, 599, -294
8440, 2107, 586, -268
8508, 2139, 517, -392
8530, 2168, 454, -447
8601, 2197, 370, -567
8623, 2212, 317, -552
8694, 2200, 332, -294
8714, 2188, 354, -236
8784, 2167, 408, -108
8805, 2152, 448, -88
8878, 2173, 384, -124
8900, 2184, 324, -119
8974, 2192, 257, -108
8995, 2195, 215, -100
9073, 2164, 207, -3
9093, 2141, 207, 11
9115, 2122, 212, 24
9185, 2071, 85, 94
9207, 2037, -11, 100
9276, 2010, -115, 99
9298, 1991, -181, 100
9366, 1968, -195, 117
9387, 1951, -194, 120
9456, 1937, -167, 125
9478, 1928, -145, 124
9547, 1893, -244, 126
9580, 1853, -339, 138
9653, 1848, -301, 143
9673, 1853, -247, 131
9746, 1875, -117, 103
9765, 1892, -25, 97
9784, 1903, 41, 92
9853, 1916, 104, 79
9875, 1924, 146, 77
9946, 1908, 140, 94
9966, 1894, 128, 99
10036, 1870, 98, 111
10058, 1850, 82, 109
10127, 1800, 119, 85
10149, 1762, 152, 76
10219, 1723, 195, 61
10241, 1697, 224, 58
10309, 1595, 238, 48
10330, 1522, 242, 31
10403, 1449, 232, -3
10428, 1401, 226, -10
10495, 1369, 230, -26
10516, 1350, 234, -28
10588, 1341, 240, -30
10620, 1339, 244, -30
10685, 1293, 225, -144
10704, 1251, 209, -179
10769, 1188, 203, -224
10789, 1144, 201, -227
10854, 1113, 211, -221
10874, 1096, 220, -218
10942, 1094, 233, -208
10960, 1095, 241, -205
10980, 1099, 246, -203
11057, 1009, 229, -358
11077, 943, 221, -382
11099, 893, 218, -400
11168, 860, 238, -330
11189, 842, 256, -304
11258, 847, 281, -233
11280, 853, 298, -219
11348, 820, 290, -363
11367, 784, 288, -382
11437, 722, 293, -425
11457, 681, 298, -421
11527, 686, 308, -286
11549, 698, 316, -248
11618, 729, 326, -166
11640, 754, 332, -151
11716, 700, 335, -214
11738, 661, 333, -236
11806, 623, 326, -281
11828, 597, 322, -280
11896, 580, 323, -231
11915, 570, 324, -219
11980, 570, 325, -189
11998, 571, 326, -184
12065, 489, 326, -265
12083, 431, 326, -284
12148, 373, 329, -331
12167, 333, 331, -332
12232, 305, 340, -263
12250, 289, 346, -244
12323, 287, 354, -188
12342, 288, 359, -180
12361, 291, 362, -174
12434, 207, 365, -260
12453, 146, 371, -274
12525, 78, 384, -310
12545, 35, 393, -307
12615, 21, 398, -224
12637, 18, 400, -201
12706, 31, 399, -152
12728, 43, 398, -143
12798, -51, 420, -216
12819, -122, 437, -227
12888, -197, 461, -254
12907, -247, 476, -252
12986, -257, 478, -167
13006, -259, 477, -152
13075, -377, 536, -239
13095, -462, 581, -255
13163, -547, 636, -298
13185, -598, 668, -294
13254, -580, 642, -175
13276, -555, 615, -143
13345, -502, 577, -72
13366, -464, 551, -60
13437, -528, 577, -120
13470, -590, 611, -141
13544, -564, 591, -68
13564, -527, 569, -51
13638, -434, 528, -9
13658, -367, 501, -5
13677, -318, 482, -3
13747, -336, 490, -13
13769, -363, 502, -18
13837, -414, 526, -38
13858, -442, 546, -39
13929, -398, 589, -24
13948, -360, 621, -23
14017, -306, 657, -20
14039, -269, 680, -20
14107, -292, 763, -74
14128, -311, 825, -81
14196, -342, 887, -104
14215, -360, 929, -107
14292, -331, 960, -102
14312, -306, 979, -101
14380, -273, 991, -95
14401, -250, 997, -94
14474, -266, 1058, -179
14494, -280, 1103, -197
14564, -303, 1149, -239
14584, -315, 1179, -241
14653, -275, 1196, -187
14675, -238, 1207, -173
14745, -185, 1209, -139
14766, -149, 1210, -133
14835, -160, 1246, -224
14856, -170, 1276, -240
14938, -167, 1317, -236
14958, -164, 1343, -234
14980, -161, 1360, -231
15050, -154, 1371, -216
15071, -148, 1376, -213
15140, -203, 1410, -328
15158, -242, 1435, -345
15226, -284, 1461, -389
15247, -308, 1478, -387
15320, -277, 1506, -268
15341, -249, 1526, -238
15410, -212, 1541, -167
15432, -187, 1550, -154
15503, -204, 1576, -207
15524, -225, 1597, -226
15602, -224, 1639, -179
15621, -220, 1669, -165
15643, -213, 1691, -151
15709, -198, 1710, -119
15729, -187, 1721, -114
15797, -209, 1747, -136
15818, -232, 1768, -146
15887, -269, 1791, -173
15910, -290, 1810, -167
15979, -268, 1847, -95
15998, -247, 1873, -80
16066, -214, 1894, -42
16086, -191, 1906, -35
16155, -206, 1974, -26
16177, -218, 2026, -21
16252, -208, 2102, 5
16272, -198, 2154, 9
16339, -181, 2197, 18
16359, -168, 2224, 19
16430, -181, 2317, 99
16450, -198, 2388, 99
16519, -231, 2468, 92
16542, -253, 2521, 90
16611, -238, 2554, 87
16633, -220, 2570, 87
16703, -188, 2567, 89
16725, -165, 2562, 89
16795, -175, 2644, 117
16816, -189, 2711, 123
16895, -176, 2778, 87
16914, -164, 2820, 81
16934, -152, 2844, 75
17003, -129, 2847, 65
17025, -112, 2845, 64
17095, -96, 2832, 63
17132, -84, 2818, 65
17202, -75, 2801, 67
17221, -69, 2789, 68
17287, -65, 2775, 70
17306, -62, 2766, 71
17372, -60, 2756, 73
17391, -58, 2749, 73
17461, -57, 2741, 75
17479, -56, 2736, 75
17498, -55, 2732, 75
17576, -55, 2727, 76
17596, -54, 2723, 76
17618, -54, 2721, 77
17688, -54, 2717, 77
17710, -54, 2715, 77
17800, -53, 2712, 78
